CCN,Provider_Name,State,num_certified_beds,avg_residents_per_day,occupancy_pct,own_for_profit_llc,own_for_profit_corp,own_for_profit_indiv,own_for_profit_partner,own_non_profit_corp,own_non_profit_other,own_non_profit_church,own_govt,is_medicare_and_medicaid,resides_in_hospital,in_chain,n_facilities_in_chain,is_ccrc,rating_overall,rating_health,rating_staffing,rating_qm,rating_qm_long,rating_qm_short,staff_total_hours,staff_rn_hours,staff_lpn_hours,staff_aide_hours,nursing_casemix_index,cycle1_deficiencies,cycle1_health_score,cycle1_total_score,total_weighted_health,infection_citations,health_inspection_overdue,ownership_changed_12m,sprinklers_full,flagged
525132,NORTH CENTRAL HEALTH CARE,WI,159.0,123.8,0.7786163522012578,0,0,0,0,0,0,0,1,1,0,0,0.0,0,2.0,2.0,4.0,4.0,5.0,3.0,4.31421,1.39806,0.27004,2.64611,1.59889,13.0,100.0,100.0,88.0,0.0,0,0,0,0
525165,SAMARITAN NURSING AND REHAB,WI,131.0,79.3,0.6053435114503817,0,1,0,0,0,0,0,0,1,0,1,10.0,1,1.0,1.0,4.0,3.0,1.0,4.0,4.54058,1.29693,0.45583,2.78781,1.44385,29.0,290.0,290.0,250.25,0.0,0,0,0,1
525172,JEWISH HOME AND CARE CENTER,WI,102.0,78.5,0.7696078431372549,0,0,0,0,1,0,0,0,1,0,0,0.0,0,4.0,3.0,5.0,4.0,4.0,4.0,4.97774,0.75474,1.47899,2.74401,1.26512,5.0,48.0,48.0,64.0,0.0,0,0,0,0
525179,Avina of Kenosha,WI,153.0,91.6,0.5986928104575163,0,1,0,0,0,0,0,0,1,0,1,9.0,0,2.0,2.0,2.0,4.0,4.0,3.0,3.45068,0.8173,0.72537,1.90801,1.56463,12.0,100.0,100.0,143.75,0.0,0,0,0,1
525209,MULDER HEALTH CARE FACILITY,WI,87.0,76.8,0.8827586206896552,0,1,0,0,0,0,0,0,1,0,1,26.0,0,1.0,1.0,4.0,4.0,5.0,2.0,3.51599,1.0436,0.43087,2.04152,1.19462,28.0,372.0,372.0,330.75,0.0,0,0,0,0
525212,Wisconsin Rapids Health Services,WI,114.0,37.1,0.3254385964912281,1,0,0,0,0,0,0,0,1,0,1,59.0,0,1.0,1.0,4.0,1.0,1.0,1.0,4.1187,1.20512,0.79956,2.11403,1.45393,20.0,175.0,175.0,187.75,0.0,0,0,0,0
525219,EDENBROOK OF PLATTEVILLE,WI,80.0,54.6,0.6825,0,0,1,0,0,0,0,0,1,0,1,19.0,0,4.0,4.0,4.0,3.0,4.0,3.0,3.68992,0.72568,0.68193,2.28231,1.3487,6.0,24.0,24.0,20.0,0.0,0,0,0,0
525241,"EDGERTON CARE CENTER, INC",WI,61.0,46.3,0.759016393442623,0,0,0,0,1,0,0,0,1,0,1,7.0,0,2.0,2.0,4.0,2.0,3.0,1.0,5.12012,0.76908,1.16979,3.18126,1.2701,13.0,88.0,88.0,92.0,0.0,0,0,0,0
525242,Complete Care at Kensington,WI,150.0,65.8,0.43866666666666665,1,0,0,0,0,0,0,0,1,0,1,85.0,0,2.0,2.0,2.0,3.0,3.0,3.0,3.47186,0.46108,1.08486,1.92592,1.53063,10.0,64.0,64.0,100.75,0.0,0,0,0,0
525262,Rock River Nursing & Rehab,WI,87.0,21.3,0.24482758620689657,0,1,0,0,0,0,0,0,1,0,1,9.0,0,3.0,3.0,3.0,4.0,4.0,3.0,4.68912,0.97923,1.166,2.54389,1.36166,12.0,169.0,169.0,351.75,0.0,0,0,0,1
525264,MEADOWBROOK AT APPLETON,WI,104.0,36.2,0.3480769230769231,0,1,0,0,0,0,0,0,1,0,1,5.0,0,1.0,1.0,4.0,4.0,4.0,3.0,4.30925,0.85198,0.85435,2.60291,1.45608,23.0,144.0,144.0,155.0,0.0,0,0,0,0
525265,BETHANY ST JOSEPH CARE CTR,WI,100.0,65.3,0.653,0,0,0,0,1,0,0,0,1,0,0,0.0,0,4.0,3.0,5.0,3.0,3.0,2.0,4.54359,1.35516,0.28968,2.89875,1.22064,6.0,56.0,56.0,45.0,0.0,0,0,0,0
525266,OAK PARK NURSING AND REHAB CENTER,WI,100.0,69.2,0.6920000000000001,0,1,0,0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,4.0,3.0,4.0,3.0,4.35768,1.22506,0.47514,2.65747,1.26544,26.0,519.0,519.0,404.25,0.0,0,0,0,1
525270,Avina of Fond du Lac,WI,50.0,43.2,0.8640000000000001,0,0,1,0,0,0,0,0,1,0,1,9.0,0,2.0,2.0,3.0,2.0,3.0,1.0,3.6984,0.57216,0.77363,2.35262,1.3484,13.0,68.0,68.0,81.5,0.0,0,0,0,0
525271,"ALDEN ESTATES OF COUNTRYSIDE, INC",WI,120.0,114.1,0.9508333333333333,0,1,0,0,0,0,0,0,1,0,1,27.0,0,1.0,1.0,1.0,4.0,4.0,4.0,3.58907,0.81857,0.53929,2.23121,1.46823,23.0,302.0,453.0,420.5,0.0,0,0,0,1
525273,BELOIT HEALTH AND REHABILITATION CENTER,WI,110.0,53.8,0.4890909090909091,0,1,0,0,0,0,0,0,1,0,1,21.0,0,2.0,2.0,3.0,3.0,2.0,3.0,3.47662,0.67259,0.91997,1.88406,1.35928,12.0,68.0,68.0,119.0,0.0,0,0,0,1
525274,EDENBROOK OF FOND DU LAC,WI,90.0,52.1,0.5788888888888889,0,1,0,0,0,0,0,0,1,0,1,19.0,0,3.0,3.0,3.0,3.0,4.0,2.0,3.4849,1.0277,0.49249,1.96472,1.53301,5.0,36.0,36.0,43.0,0.0,0,0,0,0
525276,Complete Care at Maple Grove LLC,WI,184.0,106.1,0.5766304347826087,0,1,0,0,0,0,0,0,1,0,1,85.0,0,1.0,1.0,4.0,4.0,4.0,4.0,4.93009,1.10518,0.65627,3.16864,1.34556,14.0,92.0,92.0,171.5,0.0,0,0,0,1
525279,TUDOR OAKS HEALTH CENTER,WI,50.0,43.5,0.87,0,0,0,0,0,0,1,0,1,0,1,6.0,1,1.0,1.0,4.0,4.0,2.0,5.0,5.448,0.71602,1.04453,3.68745,1.41451,19.0,132.0,198.0,154.5,0.0,0,0,0,1
525281,WATERS EDGE HEALTH AND REHABILITATION CENTER,WI,128.0,90.5,0.70703125,0,1,0,0,0,0,0,0,1,0,1,21.0,0,1.0,1.0,1.0,2.0,3.0,1.0,3.81526,0.60778,0.9756,2.23188,1.60849,31.0,538.0,538.0,471.25,0.0,0,0,0,1
525282,Avina on 32nd,WI,110.0,53.7,0.4881818181818182,0,1,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,1.0,3.0,3.0,2.0,2.75213,0.45567,0.74899,1.54747,1.42596,12.0,143.0,143.0,150.25,0.0,0,0,0,0
525286,JULIETTE MANOR,WI,37.0,34.2,0.9243243243243244,0,0,0,0,1,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,2.0,1.0,2.0,4.68901,1.62159,0.30559,2.76183,1.32607,6.0,28.0,28.0,24.0,0.0,0,0,0,0
525290,ORCHARD MANOR,WI,74.0,48.5,0.6554054054054054,0,0,0,0,0,0,0,1,1,0,0,0.0,0,5.0,5.0,5.0,3.0,3.0,3.0,4.2896,0.87583,0.23409,3.17968,1.16647,0.0,0.0,0.0,10.0,0.0,0,0,0,1
525292,MONROE HEALTH SERVICES,WI,50.0,45.3,0.9059999999999999,1,0,0,0,0,0,0,0,1,0,1,59.0,0,4.0,4.0,4.0,2.0,2.0,2.0,3.49442,0.86859,0.41384,2.21199,1.28258,4.0,28.0,28.0,35.0,0.0,0,0,0,0
525299,EDENBROOK OF OSHKOSH,WI,110.0,68.8,0.6254545454545454,1,0,0,0,0,0,0,0,1,0,1,19.0,0,2.0,2.0,2.0,3.0,4.0,1.0,3.3492,0.68524,0.64272,2.02124,1.44709,12.0,72.0,72.0,73.0,0.0,0,0,0,0
525304,NORTH SHORE HEALTHCARE AT MARSHFIELD,WI,120.0,60.6,0.505,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,4.0,3.0,3.0,3.0,3.53023,0.88836,0.1989,2.44297,1.42301,11.0,60.0,60.0,48.0,0.0,0,0,0,0
525305,CAPITOL LAKES HEALTH CENTER,WI,49.0,24.9,0.5081632653061224,0,0,0,0,1,0,0,0,1,0,1,10.0,0,3.0,2.0,5.0,3.0,4.0,3.0,6.48491,2.0819,0.81555,3.58747,1.34835,8.0,72.0,72.0,67.0,0.0,0,0,0,0
525306,Sturgeon Bay Health Services,WI,50.0,42.0,0.84,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,4.0,3.0,1.0,1.0,1.0,3.37761,0.72687,0.50181,2.14893,1.27878,7.0,28.0,28.0,31.0,0.0,0,0,0,0
525307,EDENBROOK OF GREEN BAY,WI,90.0,68.3,0.7588888888888888,0,1,0,0,0,0,0,0,1,0,1,19.0,0,3.0,3.0,3.0,4.0,5.0,3.0,3.65449,0.70714,0.80126,2.14609,1.59419,8.0,52.0,52.0,62.0,0.0,0,0,0,0
525313,Avina of Sun Prairie,WI,50.0,39.0,0.78,1,0,0,0,0,0,0,0,1,0,1,9.0,0,4.0,4.0,1.0,5.0,5.0,5.0,3.69241,0.57797,0.8502,2.23171,1.344855,3.0,12.0,12.0,25.0,0.0,0,0,0,0
525314,LAKE MILLS HEALTH SERVICES,WI,50.0,30.1,0.602,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,2.0,5.0,4.0,2.0,5.0,3.52049,1.55216,0.16384,1.80449,1.19873,7.0,107.0,107.0,87.25,0.0,0,0,0,0
525315,Avina of Weyauwega,WI,84.0,51.0,0.6071428571428571,1,0,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,2.0,3.0,4.0,2.0,3.85558,0.42707,1.15555,2.27295,1.36545,22.0,312.0,468.0,399.75,0.0,0,0,0,1
525316,MANAWA COM NUR CTR,WI,25.0,21.1,0.8440000000000001,0,0,1,0,0,0,0,0,1,0,0,0.0,0,2.0,2.0,3.0,2.0,2.0,3.0,4.60142,1.11191,0.76541,2.7241,1.43956,6.0,56.0,56.0,99.75,0.0,0,0,0,1
525317,Complete Care at Jefferson Meadows LLC,WI,102.0,50.2,0.49215686274509807,1,0,0,0,0,0,0,0,1,0,1,85.0,0,2.0,2.0,2.0,4.0,3.0,5.0,3.87643,1.05173,0.53814,2.28655,1.62206,14.0,92.0,92.0,100.25,0.0,0,0,0,0
525318,SHERIDAN HEALTH AND REHABILITATION CENTER,WI,81.0,58.8,0.7259259259259259,1,0,0,0,0,0,0,0,1,0,1,21.0,0,3.0,3.0,2.0,2.0,2.0,2.0,3.45042,0.55873,0.98614,1.90555,1.4941,8.0,36.0,36.0,52.0,0.0,0,0,0,1
525319,EDENBROOK LAKESIDE,WI,145.0,89.9,0.62,0,1,0,0,0,0,0,0,1,0,1,19.0,0,2.0,2.0,3.0,4.0,5.0,2.0,3.44333,1.02791,0.42164,1.99377,1.55769,5.0,20.0,20.0,73.5,0.0,0,0,0,1
525321,Rivers Edge Nursing and Rehab,WI,58.0,36.9,0.6362068965517241,0,1,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,2.0,2.0,2.0,2.0,3.59539,0.83777,0.50743,2.25019,1.36395,46.0,438.0,438.0,424.5,0.0,0,0,0,1
525324,DELAVAN HEALTH SERVICES,WI,50.0,37.8,0.7559999999999999,1,0,0,0,0,0,0,0,1,0,1,59.0,0,4.0,4.0,4.0,4.0,5.0,4.0,3.44459,1.20954,0.37153,1.86351,1.38985,1.0,16.0,16.0,16.0,0.0,0,0,0,0
525325,BRADLEY ESTATES NURSING AND REHAB LLC,WI,198.0,136.0,0.6868686868686869,0,1,0,0,0,0,0,0,1,0,1,10.0,0,1.0,1.0,2.0,3.0,2.0,4.0,3.645,0.65525,0.82864,2.1611,1.37172,37.0,204.0,204.0,622.5,0.0,0,0,0,1
525326,PINE CREST HEALTH AND MEMORY CARE,WI,120.0,83.0,0.6916666666666667,0,0,0,0,0,0,0,1,1,0,0,0.0,0,4.0,4.0,3.0,3.0,3.0,3.0,4.06999,0.87011,0.64802,2.55187,1.53793,8.0,32.0,32.0,27.0,0.0,0,0,0,0
525327,CLEMENT MANOR HEALTH CARE CENTER,WI,50.0,40.9,0.818,0,0,0,0,0,0,1,0,1,0,0,0.0,1,5.0,5.0,4.0,3.0,3.0,3.0,4.33426,0.91025,0.90321,2.5208,1.27238,2.0,8.0,8.0,10.0,0.0,0,0,0,0
525328,COURT MANOR HEALTH SERVICES,WI,50.0,47.3,0.946,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,4.0,2.0,1.0,2.0,3.79291,1.05815,0.60122,2.13354,1.34126,2.0,79.0,79.0,59.25,0.0,0,0,0,1
525329,RIB LAKE HEALTH SERVICES,WI,50.0,32.7,0.654,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,3.0,4.0,3.0,5.0,3.66179,1.09563,0.51284,2.05332,1.35193,8.0,68.0,68.0,66.0,0.0,0,0,0,0
525330,MIDDLETON VILLAGE NURSING AND REHAB,WI,97.0,70.8,0.7298969072164948,0,1,0,0,0,0,0,0,1,0,1,10.0,0,1.0,1.0,2.0,2.0,4.0,1.0,4.1208,0.69171,0.75574,2.67335,1.61787,18.0,160.0,160.0,193.0,8.0,0,0,0,1
525331,INGLESIDE MANOR,WI,80.0,40.5,0.50625,0,0,0,0,1,0,0,0,1,0,1,7.0,0,1.0,1.0,3.0,4.0,3.0,4.0,4.45193,1.13247,0.64444,2.67501,1.47162,44.0,481.0,722.0,581.5,0.0,0,0,0,1
525332,RIVERVIEW HEALTH SERVICES,WI,50.0,30.8,0.616,0,1,0,0,0,0,0,0,1,0,1,59.0,0,4.0,3.0,3.0,5.0,5.0,3.0,3.50479,1.02166,0.66373,1.8194,1.52618,6.0,36.0,36.0,38.0,0.0,0,0,0,0
525333,WATERTOWN HEALTH CARE CENTER,WI,112.0,71.3,0.6366071428571428,1,0,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,1.0,2.0,3.0,1.0,3.0426,0.37954,0.80673,1.85633,1.34361,20.0,317.0,317.0,365.25,0.0,0,0,0,1
525334,TOMAHAWK HEALTH SERVICES,WI,50.0,43.3,0.866,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,4.0,2.0,2.0,3.0,3.63905,1.0169,0.35178,2.27037,1.30294,5.0,32.0,32.0,38.0,1.0,0,0,0,0
525335,SHAWANO HEALTH SERVICES,WI,100.0,46.0,0.46,1,0,0,0,0,0,0,0,1,0,1,59.0,0,5.0,5.0,3.0,4.0,2.0,5.0,3.37912,0.72341,0.58455,2.07116,1.53526,1.0,8.0,8.0,13.0,0.0,0,0,0,0
525337,ROCKY KNOLL HEALTH CARE,WI,149.0,136.7,0.9174496644295301,0,0,0,0,0,0,0,1,1,0,0,0.0,0,2.0,2.0,4.0,4.0,3.0,5.0,5.04134,1.12373,0.54259,3.37502,1.32797,12.0,76.0,76.0,71.0,0.0,0,0,0,0
525338,BEAVER DAM HEALTH CARE CENTER,WI,90.0,70.5,0.7833333333333333,0,0,1,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,2.0,3.0,4.0,2.0,2.84328,0.47055,0.50896,1.86377,1.16164,24.0,317.0,317.0,381.0,2.0,0,0,0,1
525342,GREEN BAY HEALTH SERVICES,WI,125.0,61.0,0.488,0,1,0,0,0,0,0,0,1,0,1,59.0,0,2.0,3.0,3.0,1.0,1.0,1.0,3.50945,0.8615,0.69248,1.95547,1.34396,11.0,56.0,56.0,56.0,0.0,0,0,0,0
525343,EVERGREEN HEALTH SERVICES,WI,50.0,38.5,0.77,1,0,0,0,0,0,0,0,1,0,1,59.0,0,2.0,2.0,3.0,4.0,3.0,5.0,3.45975,0.84121,0.69717,1.92137,1.36507,9.0,119.0,119.0,102.25,0.0,0,0,0,0
525346,WILLIAMS BAY HEALTH SERVICES,WI,50.0,28.9,0.578,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,4.0,2.0,2.0,2.0,3.574,1.24074,0.37452,1.95873,1.38897,5.0,60.0,60.0,48.0,0.0,0,0,0,0
525348,GREENTREE HEALTH AND REHABILITATION CENTER,WI,50.0,37.3,0.746,0,1,0,0,0,0,0,0,1,0,1,334.0,0,2.0,3.0,1.0,3.0,3.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,14.0,76.0,76.0,60.0,0.0,0,0,0,0
525350,COLONIAL HEALTH SERVICES,WI,70.0,58.5,0.8357142857142857,0,1,0,0,0,0,0,0,1,0,1,59.0,0,2.0,2.0,3.0,3.0,2.0,3.0,3.67141,0.89983,0.53815,2.23342,1.29984,6.0,141.0,141.0,109.75,0.0,0,0,0,0
525351,Aria at Villa Pines,WI,50.0,31.7,0.634,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,4.0,4.0,5.0,3.0,4.42848,1.49792,0.20991,2.72064,1.37397,2.0,8.0,8.0,12.0,0.0,0,0,0,0
525352,LANCASTER HEALTH SERVICES,WI,50.0,37.8,0.7559999999999999,1,0,0,0,0,0,0,0,1,0,1,59.0,0,2.0,2.0,4.0,3.0,3.0,3.0,3.80911,0.77096,0.78703,2.25113,1.42734,7.0,115.0,115.0,96.25,0.0,0,0,0,0
525353,STEVENS POINT HEALTH SERVICES,WI,50.0,41.7,0.8340000000000001,1,0,0,0,0,0,0,0,1,0,1,59.0,1,1.0,2.0,4.0,1.0,2.0,1.0,3.7141,1.16962,0.43929,2.10519,1.29432,17.0,80.0,80.0,108.0,0.0,0,0,0,0
525354,MINERAL POINT HEALTH SERVICES,WI,39.0,29.6,0.758974358974359,1,0,0,0,0,0,0,0,1,0,1,59.0,0,4.0,4.0,4.0,2.0,2.0,3.0,3.37102,0.82456,0.52838,2.01807,1.23661,7.0,32.0,32.0,24.0,0.0,0,0,0,0
525355,RANDOLPH HEALTH SERVICES,WI,84.0,56.3,0.6702380952380952,0,1,0,0,0,0,0,0,1,0,1,59.0,0,1.0,1.0,4.0,3.0,2.0,4.0,3.6141,1.16882,0.25094,2.19433,1.33832,10.0,201.0,201.0,150.75,0.0,0,0,0,0
525357,KEWAUNEE HEALTH SERVICES,WI,50.0,23.9,0.478,0,1,0,0,0,0,0,0,1,0,1,59.0,0,5.0,5.0,3.0,3.0,3.0,3.0,3.91529,0.77914,0.72902,2.40713,1.47886,0.0,0.0,0.0,5.0,0.0,0,0,0,0
525358,Florence Health Services,WI,73.0,50.6,0.6931506849315069,0,1,0,0,0,0,0,0,1,0,1,59.0,0,1.0,2.0,3.0,1.0,1.0,2.0,3.45394,0.83347,0.43293,2.18754,1.40457,18.0,136.0,136.0,115.0,0.0,0,0,0,1
525359,MAPLE RIDGE HEALTH SERVICES,WI,80.0,72.5,0.90625,0,1,0,0,0,0,0,0,1,0,1,59.0,0,1.0,3.0,1.0,1.0,2.0,1.0,3.5567,0.41418,1.00597,2.13655,1.52669,3.0,12.0,12.0,56.75,2.0,0,0,0,0
525362,LAFAYETTE MANOR,WI,50.0,39.4,0.7879999999999999,0,0,0,0,0,0,0,1,1,0,0,0.0,0,1.0,1.0,3.0,4.0,4.0,3.0,4.24651,0.50994,0.67062,3.06595,1.38665,16.0,148.0,148.0,158.0,0.0,0,0,0,1
525363,Suring Health and Rehab Center,WI,50.0,45.5,0.91,0,1,0,0,0,0,0,0,1,0,1,21.0,0,2.0,2.0,2.0,3.0,5.0,1.0,3.03115,0.4245,0.68323,1.92342,1.28439,12.0,147.0,147.0,124.25,0.0,0,0,0,0
525365,PINE VALLEY COMMUNITY VILLAGE,WI,80.0,67.9,0.8487500000000001,0,1,0,0,0,0,0,0,1,0,0,0.0,0,2.0,1.0,5.0,3.0,3.0,3.0,4.42486,0.96564,0.51545,2.94377,1.28453,14.0,160.0,160.0,146.75,0.0,0,0,0,0
525369,WAUSAU MANOR HEALTH SERVICES,WI,68.0,55.8,0.8205882352941176,1,0,0,0,0,0,0,0,1,0,1,59.0,0,3.0,3.0,4.0,2.0,2.0,3.0,3.63919,1.13566,0.39865,2.10488,1.42331,11.0,72.0,72.0,54.0,0.0,0,0,0,0
525370,TWIN PORTS HEALTH SERVICES,WI,90.0,80.1,0.8899999999999999,0,1,0,0,0,0,0,0,1,0,1,59.0,0,4.0,4.0,4.0,4.0,4.0,3.0,3.49206,1.12141,0.34847,2.02218,1.33332,4.0,20.0,20.0,22.0,0.0,0,0,0,0
525371,Bayshore Nursing & Rehab,WI,112.0,72.9,0.6508928571428572,1,0,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,3.0,2.0,2.0,2.0,4.01079,0.50643,0.91814,2.58622,1.23821,68.0,1124.0,1686.0,1387.25,0.0,0,0,0,1
525372,COLUMBIA HEALTH CARE CENTER,WI,85.0,62.4,0.7341176470588235,0,0,0,0,0,0,0,1,1,0,0,0.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.78197,1.26847,0.40926,3.10424,1.35538,1.0,4.0,4.0,3.0,0.0,0,0,0,0
525373,CARE AND REHAB - BOSCOBEL,WI,50.0,33.8,0.6759999999999999,0,1,0,0,0,0,0,0,1,0,1,6.0,0,5.0,4.0,5.0,5.0,5.0,3.0,4.39644,0.96161,0.5528,2.88203,1.44042,0.0,0.0,0.0,21.75,0.0,0,0,0,0
525375,HEBRON OAKS,WI,70.0,41.2,0.5885714285714286,0,0,0,0,1,0,0,0,1,0,0,0.0,1,4.0,3.0,5.0,4.0,4.0,4.0,5.71915,2.24196,0.68145,2.79574,1.49082,5.0,32.0,32.0,46.75,0.0,0,0,0,1
525376,UPLAND HILLS NURSING AND REHAB,WI,44.0,28.6,0.65,0,0,0,0,1,0,0,0,1,1,0,0.0,0,5.0,4.0,5.0,4.0,3.0,4.0,5.20201,1.77128,0.13018,3.30055,1.27015,2.0,20.0,20.0,25.0,0.0,0,0,0,0
525377,DOOR COUNTY MEMORIAL HOSPITAL SNF,WI,32.0,30.7,0.959375,0,0,0,0,1,0,0,0,1,1,0,0.0,0,5.0,4.0,5.0,5.0,5.0,3.0,5.17058,1.87866,0.36168,2.93024,1.26085,7.0,36.0,36.0,29.0,0.0,0,0,0,0
525379,DOVE HEALTHCARE - REGIONAL VENT CENTER,WI,31.0,27.1,0.8741935483870968,1,0,0,0,0,0,0,0,1,0,1,11.0,0,4.0,4.0,3.0,2.0,2.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,1.0,8.0,8.0,25.75,0.0,0,0,0,0
525380,SUN PRAIRIE SENIOR LIVING,WI,42.0,34.2,0.8142857142857144,0,1,0,0,0,0,0,0,1,0,1,125.0,1,3.0,2.0,4.0,5.0,5.0,3.0,3.90191,1.08882,0.81972,1.99337,1.42049,11.0,80.0,80.0,76.0,0.0,0,0,0,0
525382,ST CAMILLUS HEALTH CENTER,WI,50.0,40.9,0.818,0,0,0,0,1,0,0,0,1,0,0,0.0,1,3.0,2.0,4.0,5.0,5.0,5.0,4.24505,1.06243,0.79773,2.38489,1.4806,6.0,161.0,161.0,153.5,0.0,0,0,0,0
525383,AMERICAN LUTHERAN HOME-MONDOVI,WI,35.0,21.2,0.6057142857142856,0,0,0,0,0,0,1,0,1,0,0,0.0,0,5.0,4.0,5.0,4.0,4.0,5.0,3.76294,0.92277,0.44057,2.39959,1.30811,2.0,8.0,8.0,14.0,0.0,0,0,0,0
525386,ASHLAND HEALTH SERVICES,WI,117.0,37.4,0.31965811965811963,1,0,0,0,0,0,0,0,1,0,1,59.0,0,4.0,4.0,3.0,2.0,3.0,2.0,3.47574,1.1503,0.27064,2.05479,1.44168,2.0,20.0,20.0,34.0,0.0,0,0,0,0
525387,DOVE HEALTHCARE - WEST EAU CLAIRE,WI,83.0,70.0,0.8433734939759037,1,0,0,0,0,0,0,0,1,0,1,11.0,0,5.0,3.0,5.0,5.0,5.0,4.0,6.35434,1.91023,0.66627,3.77784,1.46428,6.0,48.0,48.0,48.0,0.0,0,0,0,0
525389,North Ridge Health and Rehabilitation Center,WI,94.0,55.3,0.5882978723404255,0,1,0,0,0,0,0,0,1,0,1,21.0,0,2.0,2.0,3.0,2.0,3.0,2.0,4.0837,1.06835,0.69786,2.31749,1.97573,13.0,135.0,135.0,131.25,0.0,0,0,0,0
525390,ROCK HAVEN,WI,128.0,84.5,0.66015625,0,0,0,0,0,0,0,1,1,0,0,0.0,0,3.0,2.0,5.0,3.0,5.0,1.0,5.80201,1.49674,0.58111,3.72415,1.50051,8.0,119.0,119.0,99.25,0.0,0,0,0,0
525391,WISCONSIN DELLS HEALTH SERVICES,WI,90.0,53.2,0.5911111111111111,0,1,0,0,0,0,0,0,1,0,1,59.0,0,3.0,2.0,3.0,5.0,4.0,5.0,3.39785,0.9241,0.39739,2.07637,1.52791,9.0,72.0,72.0,69.0,0.0,0,0,0,0
525396,GREENWAY MANOR,WI,50.0,49.5,0.99,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,3.0,3.0,3.0,3.79844,0.78004,0.33249,2.68591,1.2794,4.0,16.0,16.0,27.0,0.0,0,0,0,0
525397,DOVE HEALTHCARE - SUPERIOR,WI,118.0,60.0,0.5084745762711864,1,0,0,0,0,0,0,0,1,0,1,11.0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.99571,0.54048,0.80439,2.65084,1.4832,22.0,124.0,124.0,141.0,0.0,0,0,0,0
525398,PRESCOTT NURSING AND REHAB COMMUNITY,WI,65.0,35.3,0.543076923076923,1,0,0,0,0,0,0,0,1,0,1,26.0,0,2.0,2.0,4.0,3.0,4.0,2.0,3.35128,0.70733,0.70346,1.94049,1.17054,12.0,147.0,147.0,123.25,0.0,0,0,0,0
525402,WILLOW RIDGE HEALTHCARE,WI,83.0,27.3,0.3289156626506024,0,1,0,0,0,0,0,0,1,0,1,9.0,0,3.0,3.0,4.0,4.0,4.0,3.0,3.98376,0.69231,1.0007,2.29075,1.28744,9.0,48.0,48.0,57.0,0.0,0,0,0,0
525403,CLARK COUNTY REHABILITATION & LIVING CENTER,WI,172.0,137.9,0.8017441860465117,0,0,0,0,0,0,0,1,1,0,0,0.0,0,3.0,2.0,5.0,2.0,2.0,2.0,4.73728,1.26156,0.33444,3.14128,1.2266,18.0,112.0,112.0,99.0,0.0,0,0,0,0
525405,AMETHYST HEALTH OF WAUSAU,WI,80.0,36.0,0.45,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,2.0,3.0,2.0,3.0,3.97537,0.88398,0.47464,2.61675,1.53799,24.0,591.0,591.0,483.25,0.0,0,0,0,1
525406,Edenbrook Omro,WI,50.0,34.5,0.69,1,0,0,0,0,0,0,0,1,0,1,19.0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.98141,1.24612,0.47509,2.2602,1.56716,4.0,28.0,28.0,30.0,0.0,0,0,0,0
525408,MIDDLE RIVER HEALTH AND REHABILITATION CENTER,WI,86.0,45.5,0.5290697674418605,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,2.0,4.0,1.0,2.0,1.0,4.43548,1.07712,0.82276,2.5356,1.29608,14.0,108.0,108.0,86.0,0.0,0,0,0,0
525409,PINE VIEW CARE CENTER,WI,95.0,33.1,0.34842105263157896,1,0,0,0,0,0,0,0,1,0,1,9.0,0,5.0,4.0,5.0,3.0,3.0,3.0,3.77421,1.00763,0.57255,2.19402,1.18195,6.0,36.0,36.0,30.0,0.0,0,0,0,0
525410,EASTVIEW HEALTH AND REHABILITATION CENTER,WI,118.0,49.2,0.4169491525423729,0,0,1,0,0,0,0,0,1,0,1,21.0,0,3.0,3.0,3.0,4.0,4.0,4.0,3.04063,0.62406,0.69338,1.72319,1.29495,15.0,80.0,80.0,60.0,0.0,0,0,0,0
